OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerState,Region,ProductID,Quantity,UnitPrice,Discount,SalesAmount,Profit
ORD-2024-01682,2024-01-12,2024-01-17,Standard Class,C-026,IN,North,P-003,12,849,0.2,8150.4,1670.4
ORD-2025-01683,2025-01-06,2025-01-12,Second Class,C-033,TX,South,P-011,9,559,0,5031,2061
ORD-2025-01684,2025-01-24,2025-01-27,Standard Class,C-017,TN,South,P-015,4,289,0.05,1098.2,438.2
ORD-2024-01685,2024-01-25,2024-01-27,Second Class,C-030,MD,East,P-007,5,119,0.2,476,156
ORD-2025-01686,2025-07-16,2025-07-18,Standard Class,C-027,OH,North,P-016,1,6.99,0.1,6.29,3.09
ORD-2025-01687,2025-06-05,2025-06-12,Second Class,C-034,CA,West,P-007,8,119,0.05,904.4,392.4
ORD-2024-01688,2024-09-01,2024-09-08,Same Day,C-036,PA,East,P-005,11,329,0.15,3076.15,931.15
ORD-2024-01689,2024-04-19,2024-04-22,Second Class,C-004,TX,South,P-018,9,8.99,0,80.91,48.51
ORD-2025-01690,2025-07-31,2025-08-01,First Class,C-003,IL,North,P-015,2,289,0.1,520.2,190.2
ORD-2024-01691,2024-04-20,2024-04-27,Same Day,C-030,MD,East,P-008,11,89.99,0.1,890.9,472.9
ORD-2025-01692,2025-12-20,2025-12-25,Same Day,C-007,GA,South,P-017,8,12.49,0.1,89.93,49.13
ORD-2024-01693,2024-03-03,2024-03-04,Standard Class,C-031,BC,North,P-014,9,59,0,531,279
ORD-2024-01694,2024-05-05,2024-05-12,Standard Class,C-033,TX,South,P-003,12,849,0.05,9678.6,3198.6
ORD-2024-01695,2024-02-11,2024-02-18,Standard Class,C-023,FL,South,P-010,12,429,0.1,4633.2,1753.2
ORD-2025-01696,2025-12-18,2025-12-24,Second Class,C-037,OH,North,P-008,8,89.99,0.2,575.94,271.94
ORD-2025-01697,2025-03-08,2025-03-15,Second Class,C-009,MA,East,P-013,12,179,0.05,2040.6,900.6
ORD-2024-01698,2024-12-22,2024-12-28,Second Class,C-001,NY,East,P-013,8,179,0.05,1360.4,600.4
ORD-2024-01699,2024-03-05,2024-03-09,First Class,C-006,WA,West,P-001,2,1299,0.1,2338.2,818.2
ORD-2025-01700,2025-07-04,2025-07-06,First Class,C-023,FL,South,P-018,6,8.99,0.1,48.55,26.95
ORD-2024-01701,2024-04-27,2024-04-29,Second Class,C-003,IL,North,P-002,12,999,0.2,9590.4,2270.4
ORD-2024-01702,2024-09-16,2024-09-20,Standard Class,C-027,OH,North,P-008,1,89.99,0.05,85.49,47.49
ORD-2025-01703,2025-03-20,2025-03-21,Same Day,C-006,WA,West,P-009,1,199,0.05,189.05,93.05
ORD-2024-01704,2024-03-13,2024-03-14,Same Day,C-001,NY,East,P-006,4,49.99,0.05,189.96,105.96
ORD-2025-01705,2025-02-27,2025-02-28,Second Class,C-025,TN,South,P-003,12,849,0.05,9678.6,3198.6
ORD-2024-01706,2024-12-11,2024-12-15,Same Day,C-021,FL,South,P-003,2,849,0,1698,618
ORD-2024-01707,2024-03-12,2024-03-18,First Class,C-008,MI,North,P-012,9,249,0.1,2016.9,756.9
ORD-2025-01708,2025-12-24,2025-12-28,Second Class,C-036,PA,East,P-007,10,119,0.2,952,312
ORD-2025-01709,2025-09-23,2025-09-24,Same Day,C-039,OK,Central,P-014,3,59,0,177,93
ORD-2024-01710,2024-12-12,2024-12-19,Standard Class,C-032,AB,North,P-015,3,289,0,867,372
ORD-2025-01711,2025-11-14,2025-11-20,Second Class,C-029,TX,South,P-018,7,8.99,0,62.93,37.73
ORD-2025-01712,2025-09-22,2025-09-26,Standard Class,C-005,AZ,West,P-013,7,179,0.05,1190.35,525.35
ORD-2025-01713,2025-02-08,2025-02-11,Standard Class,C-021,FL,South,P-003,6,849,0.15,4329.9,1089.9
ORD-2024-01714,2024-09-28,2024-10-05,Same Day,C-005,AZ,West,P-016,5,6.99,0.15,29.71,13.71
ORD-2024-01715,2024-10-06,2024-10-07,Standard Class,C-017,TN,South,P-020,1,34.99,0.05,33.24,19.24
ORD-2024-01716,2024-09-24,2024-09-26,Second Class,C-018,NC,South,P-007,3,119,0,357,165
ORD-2025-01717,2025-07-27,2025-08-03,First Class,C-001,NY,East,P-019,6,68,0.15,346.8,142.8
ORD-2024-01718,2024-09-30,2024-10-05,First Class,C-033,TX,South,P-006,3,49.99,0.15,127.47,64.47
ORD-2024-01719,2024-07-30,2024-08-05,Second Class,C-002,CA,West,P-001,9,1299,0.15,9937.35,3097.35
ORD-2024-01720,2024-02-14,2024-02-18,First Class,C-023,FL,South,P-001,11,1299,0.15,12145.65,3785.65
ORD-2025-01721,2025-07-05,2025-07-07,Standard Class,C-027,OH,North,P-012,11,249,0,2739,1199
ORD-2024-01722,2024-10-30,2024-11-06,Standard Class,C-004,TX,South,P-013,1,179,0.1,161.1,66.1
ORD-2024-01723,2024-01-03,2024-01-09,Same Day,C-036,PA,East,P-005,11,329,0.05,3438.05,1293.05
ORD-2024-01724,2024-08-03,2024-08-06,First Class,C-033,TX,South,P-001,4,1299,0.1,4676.4,1636.4
ORD-2025-01725,2025-02-12,2025-02-15,Second Class,C-025,TN,South,P-016,7,6.99,0.2,39.14,16.74
ORD-2025-01726,2025-01-04,2025-01-07,Same Day,C-023,FL,South,P-018,11,8.99,0.15,84.06,44.46
ORD-2025-01727,2025-03-19,2025-03-21,Same Day,C-008,MI,North,P-006,3,49.99,0,149.97,86.97
ORD-2024-01728,2024-01-06,2024-01-08,Same Day,C-030,MD,East,P-009,12,199,0.2,1910.4,758.4
ORD-2024-01729,2024-11-23,2024-11-27,Standard Class,C-015,OR,West,P-019,5,68,0.15,289,119
ORD-2024-01730,2024-12-26,2024-12-30,First Class,C-028,WI,North,P-020,4,34.99,0,139.96,83.96
ORD-2024-01731,2024-05-05,2024-05-07,Same Day,C-004,TX,South,P-009,7,199,0.05,1323.35,651.35
ORD-2025-01732,2025-09-03,2025-09-06,Same Day,C-033,TX,South,P-012,7,249,0,1743,763
ORD-2024-01733,2024-03-04,2024-03-06,Second Class,C-025,TN,South,P-007,1,119,0,119,55
ORD-2024-01734,2024-09-16,2024-09-20,Standard Class,C-026,IN,North,P-013,4,179,0.1,644.4,264.4
ORD-2025-01735,2025-01-27,2025-02-01,Standard Class,C-021,FL,South,P-019,2,68,0.1,122.4,54.4
ORD-2025-01736,2025-11-01,2025-11-02,Same Day,C-040,KY,South,P-014,11,59,0,649,341
ORD-2025-01737,2025-11-02,2025-11-06,Same Day,C-038,LA,South,P-019,1,68,0.15,57.8,23.8
ORD-2025-01738,2025-04-16,2025-04-20,First Class,C-026,IN,North,P-005,10,329,0.05,3125.5,1175.5
ORD-2024-01739,2024-06-04,2024-06-09,Second Class,C-010,CO,West,P-019,7,68,0,476,238
ORD-2024-01740,2024-05-23,2024-05-27,Same Day,C-014,CA,West,P-011,9,559,0.05,4779.45,1809.45
ORD-2025-01741,2025-04-06,2025-04-13,First Class,C-003,IL,North,P-013,12,179,0.15,1825.8,685.8
ORD-2024-01742,2024-05-05,2024-05-08,Same Day,C-008,MI,North,P-010,6,429,0.05,2445.3,1005.3
ORD-2024-01743,2024-05-18,2024-05-24,First Class,C-016,OH,North,P-016,9,6.99,0.1,56.62,27.82
ORD-2024-01744,2024-05-14,2024-05-16,Same Day,C-002,CA,West,P-004,9,499,0.05,4266.45,1476.45
ORD-2024-01745,2024-04-23,2024-04-24,Same Day,C-014,CA,West,P-009,10,199,0,1990,1030
ORD-2024-01746,2024-10-19,2024-10-23,Standard Class,C-016,OH,North,P-020,7,34.99,0.05,232.68,134.68
ORD-2025-01747,2025-09-22,2025-09-28,Standard Class,C-040,KY,South,P-009,6,199,0.1,1074.6,498.6
ORD-2024-01748,2024-12-14,2024-12-15,Standard Class,C-004,TX,South,P-015,2,289,0,578,248
ORD-2025-01749,2025-12-11,2025-12-13,Second Class,C-032,AB,North,P-005,9,329,0.2,2368.8,613.8
ORD-2024-01750,2024-08-10,2024-08-11,Standard Class,C-018,NC,South,P-014,4,59,0.2,188.8,76.8
ORD-2025-01751,2025-07-04,2025-07-10,First Class,C-021,FL,South,P-016,1,6.99,0.15,5.94,2.74
ORD-2025-01752,2025-12-19,2025-12-23,Same Day,C-039,OK,Central,P-004,5,499,0.1,2245.5,695.5
ORD-2025-01753,2025-08-12,2025-08-19,First Class,C-019,NV,West,P-001,5,1299,0.15,5520.75,1720.75
ORD-2024-01754,2024-04-24,2024-04-25,Second Class,C-036,PA,East,P-003,12,849,0.1,9169.2,2689.2
ORD-2024-01755,2024-10-09,2024-10-15,Second Class,C-012,FL,South,P-020,6,34.99,0.1,188.95,104.95
ORD-2024-01756,2024-07-26,2024-07-29,Same Day,C-032,AB,North,P-018,9,8.99,0.1,72.82,40.42
ORD-2025-01757,2025-10-31,2025-11-05,First Class,C-013,ON,North,P-014,6,59,0.1,318.6,150.6
ORD-2024-01758,2024-09-18,2024-09-23,Second Class,C-033,TX,South,P-009,2,199,0.1,358.2,166.2
ORD-2024-01759,2024-02-06,2024-02-07,Same Day,C-003,IL,North,P-015,9,289,0.15,2210.85,725.85
ORD-2024-01760,2024-12-14,2024-12-21,Standard Class,C-028,WI,North,P-005,7,329,0,2303,938
ORD-2025-01761,2025-06-03,2025-06-10,Standard Class,C-040,KY,South,P-011,11,559,0.1,5534.1,1904.1
ORD-2024-01762,2024-08-05,2024-08-06,Same Day,C-031,BC,North,P-005,7,329,0.1,2072.7,707.7
ORD-2024-01763,2024-06-26,2024-07-03,Same Day,C-002,CA,West,P-010,8,429,0.1,3088.8,1168.8
ORD-2024-01764,2024-01-18,2024-01-25,Second Class,C-035,MO,North,P-013,10,179,0.1,1611,661
ORD-2024-01765,2024-05-30,2024-06-01,First Class,C-004,TX,South,P-006,7,49.99,0,349.93,202.93
ORD-2025-01766,2025-01-31,2025-02-05,Same Day,C-024,NC,South,P-003,10,849,0,8490,3090
ORD-2024-01767,2024-08-17,2024-08-18,Second Class,C-024,NC,South,P-009,3,199,0.15,507.45,219.45
ORD-2024-01768,2024-04-05,2024-04-07,Second Class,C-005,AZ,West,P-002,9,999,0,8991,3501
ORD-2025-01769,2025-04-28,2025-05-04,First Class,C-014,CA,West,P-020,10,34.99,0.1,314.91,174.91
ORD-2025-01770,2025-09-09,2025-09-16,Same Day,C-029,TX,South,P-017,4,12.49,0,49.96,29.56
ORD-2024-01771,2024-06-27,2024-06-30,Same Day,C-016,OH,North,P-005,2,329,0,658,268
ORD-2025-01772,2025-05-21,2025-05-28,First Class,C-002,CA,West,P-008,7,89.99,0.05,598.43,332.43
ORD-2024-01773,2024-07-02,2024-07-04,Standard Class,C-027,OH,North,P-001,10,1299,0.05,12340.5,4740.5
ORD-2025-01774,2025-03-16,2025-03-20,Second Class,C-004,TX,South,P-019,12,68,0,816,408
ORD-2024-01775,2024-03-16,2024-03-20,First Class,C-022,UT,West,P-001,2,1299,0.05,2468.1,948.1
ORD-2025-01776,2025-09-04,2025-09-06,First Class,C-010,CO,West,P-005,9,329,0.1,2664.9,909.9
ORD-2024-01777,2024-12-11,2024-12-13,Second Class,C-038,LA,South,P-019,9,68,0.15,520.2,214.2
ORD-2025-01778,2025-06-29,2025-07-03,Same Day,C-025,TN,South,P-015,1,289,0,289,124
ORD-2025-01779,2025-07-03,2025-07-07,Standard Class,C-040,KY,South,P-006,2,49.99,0,99.98,57.98
ORD-2024-01780,2024-04-19,2024-04-22,Standard Class,C-032,AB,North,P-008,10,89.99,0,899.9,519.9
ORD-2025-01781,2025-02-25,2025-03-02,First Class,C-033,TX,South,P-014,3,59,0.1,159.3,75.3
ORD-2024-01782,2024-05-24,2024-05-28,First Class,C-024,NC,South,P-019,4,68,0,272,136
ORD-2025-01783,2025-08-25,2025-08-28,Same Day,C-010,CO,West,P-017,7,12.49,0.05,83.06,47.36
ORD-2024-01784,2024-07-07,2024-07-09,Standard Class,C-006,WA,West,P-013,10,179,0.2,1432,482
ORD-2024-01785,2024-05-30,2024-06-01,Same Day,C-037,OH,North,P-007,10,119,0.1,1071,431
ORD-2024-01786,2024-11-23,2024-11-24,Second Class,C-039,OK,Central,P-014,10,59,0,590,310
ORD-2024-01787,2024-08-06,2024-08-11,Same Day,C-004,TX,South,P-008,6,89.99,0.1,485.95,257.95
ORD-2024-01788,2024-04-06,2024-04-11,Same Day,C-032,AB,North,P-014,6,59,0.15,300.9,132.9
ORD-2024-01789,2024-05-24,2024-05-31,Standard Class,C-005,AZ,West,P-010,6,429,0.1,2316.6,876.6
ORD-2025-01790,2025-03-05,2025-03-07,Second Class,C-017,TN,South,P-019,5,68,0,340,170
ORD-2025-01791,2025-10-20,2025-10-27,Same Day,C-016,OH,North,P-004,11,499,0.05,5214.55,1804.55
ORD-2025-01792,2025-10-31,2025-11-07,Second Class,C-036,PA,East,P-002,7,999,0.05,6643.35,2373.35
ORD-2024-01793,2024-04-19,2024-04-20,Standard Class,C-014,CA,West,P-008,9,89.99,0,809.91,467.91
ORD-2025-01794,2025-03-25,2025-03-31,First Class,C-020,MO,North,P-013,12,179,0.1,1933.2,793.2
ORD-2024-01795,2024-04-15,2024-04-18,First Class,C-006,WA,West,P-012,11,249,0.1,2465.1,925.1
ORD-2025-01796,2025-09-25,2025-09-27,Standard Class,C-039,OK,Central,P-001,6,1299,0,7794,3234
ORD-2025-01797,2025-09-20,2025-09-22,Second Class,C-009,MA,East,P-003,7,849,0.1,5348.7,1568.7
ORD-2025-01798,2025-10-03,2025-10-07,Second Class,C-018,NC,South,P-004,10,499,0,4990,1890
ORD-2025-01799,2025-01-19,2025-01-23,Second Class,C-010,CO,West,P-014,9,59,0.2,424.8,172.8
ORD-2024-01800,2024-05-02,2024-05-08,First Class,C-009,MA,East,P-008,2,89.99,0,179.98,103.98
ORD-2024-01801,2024-12-26,2024-12-28,Standard Class,C-007,GA,South,P-010,10,429,0,4290,1890
ORD-2025-01802,2025-03-12,2025-03-15,Standard Class,C-013,ON,North,P-015,2,289,0.05,549.1,219.1
ORD-2024-01803,2024-01-07,2024-01-10,First Class,C-032,AB,North,P-005,9,329,0,2961,1206
ORD-2025-01804,2025-12-03,2025-12-09,Standard Class,C-010,CO,West,P-004,2,499,0.15,848.3,228.3
ORD-2024-01805,2024-08-26,2024-08-30,Standard Class,C-026,IN,North,P-003,2,849,0.05,1613.1,533.1
ORD-2025-01806,2025-02-08,2025-02-14,Standard Class,C-025,TN,South,P-016,12,6.99,0,83.88,45.48
ORD-2024-01807,2024-08-12,2024-08-13,Standard Class,C-023,FL,South,P-019,11,68,0.15,635.8,261.8
ORD-2024-01808,2024-09-04,2024-09-05,Standard Class,C-039,OK,Central,P-010,4,429,0.05,1630.2,670.2
ORD-2025-01809,2025-01-02,2025-01-06,Second Class,C-021,FL,South,P-007,8,119,0.1,856.8,344.8
ORD-2025-01810,2025-11-26,2025-11-30,Standard Class,C-007,GA,South,P-004,2,499,0.05,948.1,328.1
ORD-2024-01811,2024-05-19,2024-05-21,First Class,C-006,WA,West,P-016,2,6.99,0.05,13.28,6.88
ORD-2024-01812,2024-06-28,2024-07-01,Second Class,C-031,BC,North,P-004,3,499,0.2,1197.6,267.6
ORD-2025-01813,2025-07-13,2025-07-19,First Class,C-018,NC,South,P-020,1,34.99,0.2,27.99,13.99
ORD-2024-01814,2024-07-22,2024-07-29,Same Day,C-003,IL,North,P-010,12,429,0.2,4118.4,1238.4
ORD-2025-01815,2025-05-16,2025-05-23,Same Day,C-007,GA,South,P-004,12,499,0,5988,2268
ORD-2025-01816,2025-08-19,2025-08-20,Second Class,C-034,CA,West,P-006,3,49.99,0.1,134.97,71.97
ORD-2024-01817,2024-08-21,2024-08-23,Standard Class,C-021,FL,South,P-004,9,499,0.05,4266.45,1476.45
ORD-2025-01818,2025-06-16,2025-06-22,Same Day,C-012,FL,South,P-017,4,12.49,0.15,42.47,22.07
ORD-2024-01819,2024-01-22,2024-01-24,First Class,C-032,AB,North,P-007,4,119,0.05,452.2,196.2
ORD-2024-01820,2024-11-10,2024-11-16,First Class,C-030,MD,East,P-010,5,429,0.05,2037.75,837.75
ORD-2024-01821,2024-09-03,2024-09-10,Same Day,C-002,CA,West,P-013,7,179,0.05,1190.35,525.35
ORD-2025-01822,2025-11-25,2025-11-28,Second Class,C-039,OK,Central,P-020,11,34.99,0,384.89,230.89
ORD-2025-01823,2025-11-30,2025-12-07,Same Day,C-037,OH,North,P-003,10,849,0.15,7216.5,1816.5
ORD-2024-01824,2024-10-24,2024-10-30,Second Class,C-018,NC,South,P-020,8,34.99,0.1,251.93,139.93
ORD-2025-01825,2025-06-10,2025-06-15,First Class,C-006,WA,West,P-006,9,49.99,0.05,427.41,238.41
ORD-2025-01826,2025-02-18,2025-02-21,Same Day,C-034,CA,West,P-013,7,179,0.05,1190.35,525.35
ORD-2024-01827,2024-05-27,2024-05-29,Same Day,C-040,KY,South,P-005,5,329,0.1,1480.5,505.5
ORD-2025-01828,2025-10-15,2025-10-18,Second Class,C-028,WI,North,P-008,3,89.99,0.05,256.47,142.47
ORD-2025-01829,2025-03-08,2025-03-14,First Class,C-005,AZ,West,P-009,7,199,0.1,1253.7,581.7
ORD-2024-01830,2024-11-29,2024-12-06,Standard Class,C-033,TX,South,P-018,8,8.99,0,71.92,43.12
ORD-2025-01831,2025-07-18,2025-07-21,Second Class,C-009,MA,East,P-009,7,199,0.2,1114.4,442.4
ORD-2024-01832,2024-03-23,2024-03-30,Same Day,C-026,IN,North,P-009,10,199,0,1990,1030
ORD-2024-01833,2024-07-23,2024-07-29,Same Day,C-012,FL,South,P-007,1,119,0.05,113.05,49.05
ORD-2025-01834,2025-11-20,2025-11-25,Second Class,C-031,BC,North,P-010,8,429,0.1,3088.8,1168.8
ORD-2025-01835,2025-06-24,2025-06-25,Second Class,C-005,AZ,West,P-004,5,499,0.05,2370.25,820.25
ORD-2025-01836,2025-04-28,2025-05-01,Second Class,C-015,OR,West,P-011,7,559,0,3913,1603
ORD-2025-01837,2025-01-26,2025-01-28,Same Day,C-018,NC,South,P-015,8,289,0.1,2080.8,760.8
ORD-2024-01838,2024-05-22,2024-05-29,Second Class,C-016,OH,North,P-020,7,34.99,0,244.93,146.93
ORD-2025-01839,2025-04-05,2025-04-10,First Class,C-015,OR,West,P-019,5,68,0.1,306,136
ORD-2025-01840,2025-06-12,2025-06-14,Standard Class,C-038,LA,South,P-014,12,59,0.1,637.2,301.2
ORD-2025-01841,2025-08-16,2025-08-19,Second Class,C-030,MD,East,P-010,11,429,0.2,3775.2,1135.2
ORD-2025-01842,2025-12-25,2025-12-29,Second Class,C-036,PA,East,P-002,12,999,0,11988,4668
ORD-2025-01843,2025-11-13,2025-11-17,Second Class,C-025,TN,South,P-015,2,289,0,578,248
ORD-2024-01844,2024-01-08,2024-01-14,Second Class,C-022,UT,West,P-016,3,6.99,0.2,16.78,7.18
ORD-2025-01845,2025-03-01,2025-03-04,Standard Class,C-028,WI,North,P-008,4,89.99,0.05,341.96,189.96
ORD-2025-01846,2025-01-04,2025-01-08,Standard Class,C-007,GA,South,P-015,10,289,0,2890,1240
ORD-2024-01847,2024-05-08,2024-05-15,First Class,C-005,AZ,West,P-011,3,559,0.15,1425.45,435.45
ORD-2025-01848,2025-11-20,2025-11-22,Same Day,C-007,GA,South,P-018,4,8.99,0.15,30.57,16.17
ORD-2024-01849,2024-07-22,2024-07-28,Standard Class,C-003,IL,North,P-005,10,329,0,3290,1340
ORD-2024-01850,2024-10-24,2024-10-25,Standard Class,C-021,FL,South,P-010,8,429,0.15,2917.2,997.2
ORD-2025-01851,2025-12-17,2025-12-24,Same Day,C-040,KY,South,P-017,8,12.49,0.05,94.92,54.12
ORD-2025-01852,2025-09-08,2025-09-15,First Class,C-040,KY,South,P-007,6,119,0,714,330
ORD-2024-01853,2024-06-09,2024-06-11,First Class,C-036,PA,East,P-020,6,34.99,0.05,199.44,115.44
ORD-2024-01854,2024-08-27,2024-08-28,Same Day,C-007,GA,South,P-008,2,89.99,0,179.98,103.98
ORD-2024-01855,2024-04-21,2024-04-26,Same Day,C-019,NV,West,P-014,6,59,0,354,186
ORD-2025-01856,2025-02-05,2025-02-11,Same Day,C-023,FL,South,P-006,1,49.99,0,49.99,28.99
ORD-2025-01857,2025-07-08,2025-07-13,Same Day,C-016,OH,North,P-011,9,559,0.2,4024.8,1054.8
ORD-2025-01858,2025-08-29,2025-08-30,First Class,C-018,NC,South,P-014,2,59,0,118,62
ORD-2025-01859,2025-09-16,2025-09-22,First Class,C-010,CO,West,P-017,1,12.49,0,12.49,7.39
ORD-2024-01860,2024-04-27,2024-04-29,Same Day,C-029,TX,South,P-001,10,1299,0.1,11691,4091
ORD-2024-01861,2024-08-12,2024-08-15,Standard Class,C-010,CO,West,P-010,2,429,0.15,729.3,249.3
ORD-2024-01862,2024-10-18,2024-10-23,Standard Class,C-027,OH,North,P-008,9,89.99,0.05,769.41,427.41
ORD-2025-01863,2025-09-01,2025-09-02,Same Day,C-034,CA,West,P-002,3,999,0.05,2847.15,1017.15
ORD-2024-01864,2024-04-23,2024-04-25,Standard Class,C-031,BC,North,P-017,7,12.49,0.05,83.06,47.36
ORD-2025-01865,2025-04-16,2025-04-19,Second Class,C-016,OH,North,P-009,9,199,0,1791,927
ORD-2025-01866,2025-08-06,2025-08-08,Same Day,C-007,GA,South,P-007,5,119,0,595,275
ORD-2025-01867,2025-01-24,2025-01-28,Standard Class,C-038,LA,South,P-018,5,8.99,0.15,38.21,20.21
ORD-2024-01868,2024-11-22,2024-11-28,Same Day,C-023,FL,South,P-004,7,499,0.05,3318.35,1148.35
ORD-2025-01869,2025-04-12,2025-04-17,First Class,C-004,TX,South,P-012,4,249,0.1,896.4,336.4
ORD-2024-01870,2024-11-11,2024-11-16,Same Day,C-029,TX,South,P-013,3,179,0.05,510.15,225.15
ORD-2025-01871,2025-04-02,2025-04-06,Second Class,C-038,LA,South,P-011,5,559,0.15,2375.75,725.75
ORD-2025-01872,2025-12-23,2025-12-28,Standard Class,C-014,CA,West,P-015,6,289,0,1734,744
ORD-2025-01873,2025-01-15,2025-01-20,Same Day,C-037,OH,North,P-006,9,49.99,0.05,427.41,238.41
ORD-2025-01874,2025-06-01,2025-06-02,Standard Class,C-028,WI,North,P-001,6,1299,0,7794,3234
ORD-2024-01875,2024-04-28,2024-05-02,Standard Class,C-010,CO,West,P-006,1,49.99,0.05,47.49,26.49
ORD-2025-01876,2025-07-26,2025-07-27,Same Day,C-018,NC,South,P-014,11,59,0,649,341
ORD-2024-01877,2024-01-10,2024-01-11,Second Class,C-030,MD,East,P-009,12,199,0.15,2029.8,877.8
ORD-2025-01878,2025-07-26,2025-07-27,First Class,C-024,NC,South,P-001,4,1299,0,5196,2156
ORD-2024-01879,2024-04-28,2024-04-30,Second Class,C-037,OH,North,P-012,5,249,0,1245,545
ORD-2025-01880,2025-07-19,2025-07-24,Second Class,C-010,CO,West,P-011,1,559,0.05,531.05,201.05
ORD-2025-01881,2025-04-02,2025-04-04,Same Day,C-005,AZ,West,P-008,6,89.99,0.05,512.94,284.94
ORD-2025-01882,2025-11-30,2025-12-02,Same Day,C-022,UT,West,P-007,7,119,0.1,749.7,301.7
ORD-2024-01883,2024-10-19,2024-10-22,First Class,C-037,OH,North,P-013,9,179,0.05,1530.45,675.45
ORD-2024-01884,2024-03-05,2024-03-10,First Class,C-023,FL,South,P-004,1,499,0,499,189
ORD-2024-01885,2024-12-10,2024-12-16,Same Day,C-040,KY,South,P-008,1,89.99,0.05,85.49,47.49
ORD-2024-01886,2024-06-17,2024-06-18,Second Class,C-034,CA,West,P-013,4,179,0,716,336
ORD-2025-01887,2025-07-22,2025-07-24,First Class,C-010,CO,West,P-013,2,179,0,358,168
ORD-2024-01888,2024-11-12,2024-11-15,Standard Class,C-036,PA,East,P-010,3,429,0.05,1222.65,502.65
ORD-2024-01889,2024-06-27,2024-07-02,Standard Class,C-020,MO,North,P-009,6,199,0,1194,618
ORD-2025-01890,2025-03-30,2025-04-02,Same Day,C-010,CO,West,P-007,5,119,0.05,565.25,245.25
ORD-2024-01891,2024-12-13,2024-12-14,Standard Class,C-033,TX,South,P-016,12,6.99,0,83.88,45.48
ORD-2024-01892,2024-09-12,2024-09-17,First Class,C-001,NY,East,P-006,5,49.99,0.15,212.46,107.46
ORD-2024-01893,2024-03-18,2024-03-20,First Class,C-004,TX,South,P-019,9,68,0.2,489.6,183.6
ORD-2024-01894,2024-02-28,2024-03-01,Standard Class,C-029,TX,South,P-008,2,89.99,0,179.98,103.98
ORD-2024-01895,2024-03-09,2024-03-10,Same Day,C-001,NY,East,P-007,5,119,0.1,535.5,215.5
ORD-2025-01896,2025-04-19,2025-04-26,Same Day,C-025,TN,South,P-008,12,89.99,0,1079.88,623.88
ORD-2025-01897,2025-02-06,2025-02-09,Standard Class,C-018,NC,South,P-019,6,68,0.2,326.4,122.4
ORD-2024-01898,2024-11-19,2024-11-24,Second Class,C-019,NV,West,P-014,2,59,0,118,62
ORD-2025-01899,2025-04-11,2025-04-15,Same Day,C-015,OR,West,P-007,1,119,0.05,113.05,49.05
ORD-2024-01900,2024-05-04,2024-05-07,Same Day,C-005,AZ,West,P-012,6,249,0.2,1195.2,355.2
ORD-2024-01901,2024-10-03,2024-10-09,Standard Class,C-015,OR,West,P-003,2,849,0.05,1613.1,533.1
ORD-2024-01902,2024-04-30,2024-05-02,Standard Class,C-034,CA,West,P-010,11,429,0.1,4247.1,1607.1
ORD-2025-01903,2025-05-09,2025-05-15,Same Day,C-005,AZ,West,P-020,8,34.99,0,279.92,167.92
ORD-2025-01904,2025-11-04,2025-11-08,Standard Class,C-033,TX,South,P-010,7,429,0.05,2852.85,1172.85
ORD-2024-01905,2024-09-03,2024-09-10,Second Class,C-029,TX,South,P-019,3,68,0.1,183.6,81.6
ORD-2024-01906,2024-02-03,2024-02-05,Same Day,C-038,LA,South,P-008,10,89.99,0,899.9,519.9
ORD-2025-01907,2025-04-25,2025-05-02,Same Day,C-022,UT,West,P-005,5,329,0,1645,670
ORD-2024-01908,2024-07-06,2024-07-08,First Class,C-028,WI,North,P-010,6,429,0,2574,1134
ORD-2025-01909,2025-10-29,2025-11-02,Same Day,C-030,MD,East,P-007,6,119,0.05,678.3,294.3
ORD-2024-01910,2024-06-30,2024-07-02,Standard Class,C-011,TX,South,P-015,10,289,0,2890,1240
ORD-2025-01911,2025-01-26,2025-01-30,Same Day,C-005,AZ,West,P-009,7,199,0.1,1253.7,581.7
ORD-2025-01912,2025-04-13,2025-04-16,Same Day,C-018,NC,South,P-017,9,12.49,0,112.41,66.51
ORD-2024-01913,2024-02-11,2024-02-12,First Class,C-018,NC,South,P-020,3,34.99,0.15,89.22,47.22
ORD-2024-01914,2024-02-13,2024-02-20,Second Class,C-037,OH,North,P-008,12,89.99,0.05,1025.89,569.89
ORD-2024-01915,2024-01-01,2024-01-07,Standard Class,C-014,CA,West,P-002,10,999,0,9990,3890
ORD-2024-01916,2024-08-21,2024-08-25,Second Class,C-017,TN,South,P-005,7,329,0.1,2072.7,707.7
ORD-2025-01917,2025-06-12,2025-06-15,First Class,C-023,FL,South,P-006,1,49.99,0.05,47.49,26.49
ORD-2024-01918,2024-08-27,2024-08-31,Standard Class,C-036,PA,East,P-001,7,1299,0.1,8183.7,2863.7
ORD-2025-01919,2025-05-31,2025-06-01,Standard Class,C-036,PA,East,P-006,11,49.99,0.1,494.9,263.9
ORD-2024-01920,2024-10-25,2024-10-26,First Class,C-037,OH,North,P-006,6,49.99,0.05,284.94,158.94
ORD-2025-01921,2025-11-15,2025-11-19,First Class,C-004,TX,South,P-019,11,68,0,748,374
ORD-2024-01922,2024-08-18,2024-08-24,First Class,C-034,CA,West,P-015,4,289,0,1156,496
