OrderID,OrderDate,CoffeeName,Quantity,UnitPrice,TotalAmount,PaymentMethod
COF-01373,2024-06-21,"Americano with Milk",9,5,45,Card
COF-01374,2024-10-08,"Americano with Milk",3,5,15,Card
COF-01375,2024-07-01,"Americano with Milk",9,5,45,Cash
COF-01376,2024-04-04,"Americano with Milk",6,5,30,Card
COF-01377,2024-08-27,"Americano with Milk",4,5,20,Card
COF-01378,2024-12-12,"Americano with Milk",7,5,35,Card
COF-01379,2024-04-24,"Americano with Milk",2,5,10,Card
COF-01380,2024-04-25,"Americano with Milk",2,5,10,Card
COF-01381,2025-03-07,"Americano with Milk",6,5,30,Card
COF-01382,2024-08-20,"Americano with Milk",5,5,25,Card
COF-01383,2024-08-19,"Americano with Milk",3,5,15,Card
COF-01384,2024-11-11,"Americano with Milk",2,5,10,Card
COF-01385,2024-05-07,"Americano with Milk",3,5,15,Card
COF-01386,2025-02-27,"Americano with Milk",3,5,15,Card
COF-01387,2024-07-12,"Americano with Milk",2,5,10,Card
COF-01388,2024-10-14,"Americano with Milk",4,5,20,Cash
COF-01389,2024-11-24,"Americano with Milk",9,5,45,Card
COF-01390,2024-03-25,"Americano with Milk",9,5,45,Card
COF-01391,2024-10-17,"Americano with Milk",3,5,15,Card
COF-01392,2024-08-06,"Americano with Milk",6,5,30,Card
COF-01393,2024-11-12,"Americano with Milk",8,5,40,Card
COF-01394,2024-11-28,"Americano with Milk",7,5,35,Card
COF-01395,2024-04-27,"Americano with Milk",8,5,40,Card
COF-01396,2025-02-06,"Americano with Milk",6,5,30,Card
COF-01397,2024-12-23,"Americano with Milk",3,5,15,Card
COF-01398,2024-08-03,"Americano with Milk",8,5,40,Cash
COF-01399,2024-04-29,"Americano with Milk",4,5,20,Card
COF-01400,2024-04-29,"Americano with Milk",8,5,40,Card
COF-01401,2024-08-26,"Americano with Milk",4,5,20,Card
COF-01402,2024-08-26,"Americano with Milk",2,5,10,Card
COF-01403,2025-02-24,"Americano with Milk",8,5,40,Card
COF-01404,2024-08-10,"Americano with Milk",4,5,20,Card
COF-01405,2024-03-30,"Americano with Milk",7,5,35,Card
COF-01406,2025-02-22,"Americano with Milk",5,5,25,Card
COF-01407,2024-12-16,"Americano with Milk",8,5,40,Card
COF-01408,2024-07-23,"Americano with Milk",4,5,20,Card
COF-01409,2024-10-08,"Americano with Milk",3,5,15,Card
COF-01410,2025-01-13,"Americano with Milk",3,5,15,Card
COF-01411,2024-08-19,"Americano with Milk",5,5,25,Card
COF-01412,2025-03-16,"Americano with Milk",3,5,15,Card
COF-01413,2024-05-04,"Americano with Milk",7,5,35,Card
COF-01414,2024-07-13,"Americano with Milk",9,5,45,Card
COF-01415,2025-03-13,"Americano with Milk",4,5,20,Card
COF-01416,2024-11-21,"Americano with Milk",4,5,20,Card
COF-01417,2024-10-31,"Americano with Milk",3,5,15,Card
COF-01418,2024-12-20,"Americano with Milk",5,5,25,Card
COF-01419,2024-04-24,"Americano with Milk",2,5,10,Card
COF-01420,2024-09-27,"Americano with Milk",9,5,45,Card
COF-01421,2024-10-20,"Americano with Milk",2,5,10,Card
COF-01422,2024-06-29,"Americano with Milk",9,5,45,Card
COF-01423,2024-05-03,"Americano with Milk",2,5,10,Card
COF-01424,2024-04-18,"Americano with Milk",7,5,35,Card
COF-01425,2024-12-17,"Americano with Milk",5,5,25,Card
COF-01426,2024-10-23,"Americano with Milk",5,5,25,Card
COF-01427,2024-12-30,"Americano with Milk",9,5,45,Card
COF-01428,2024-05-16,"Americano with Milk",3,5,15,Cash
COF-01429,2024-07-06,"Americano with Milk",7,5,35,Card
COF-01430,2024-05-07,"Americano with Milk",8,5,40,Card
COF-01431,2024-05-28,"Americano with Milk",7,5,35,Card
COF-01432,2025-02-09,"Americano with Milk",7,5,35,Card
COF-01433,2024-06-10,"Americano with Milk",7,5,35,Card
COF-01434,2024-05-09,"Americano with Milk",6,5,30,Card
COF-01435,2024-12-16,"Americano with Milk",5,5,25,Card
COF-01436,2024-05-19,"Americano with Milk",2,5,10,Cash
COF-01437,2024-04-03,"Americano with Milk",6,5,30,Card
COF-01438,2024-04-05,"Americano with Milk",8,5,40,Cash
COF-01439,2025-03-31,"Americano with Milk",5,5,25,Card
COF-01440,2024-09-22,"Americano with Milk",9,5,45,Card
COF-01441,2024-11-30,"Americano with Milk",9,5,45,Card
COF-01442,2024-06-15,"Americano with Milk",9,5,45,Card
COF-01443,2025-03-04,"Americano with Milk",8,5,40,Card
COF-01444,2024-03-03,"Americano with Milk",4,5,20,Card
COF-01445,2024-10-25,"Americano with Milk",6,5,30,Card
COF-01446,2024-11-21,"Americano with Milk",5,5,25,Card
COF-01447,2024-09-16,"Americano with Milk",2,5,10,Card
COF-01448,2024-03-23,"Americano with Milk",2,5,10,Card
COF-01449,2024-09-03,"Americano with Milk",3,5,15,Card
COF-01450,2025-01-12,"Americano with Milk",8,5,40,Card
COF-01451,2025-03-06,"Americano with Milk",7,5,35,Card
COF-01452,2024-04-02,"Americano with Milk",5,5,25,Card
COF-01453,2025-02-26,"Americano with Milk",5,5,25,Card
COF-01454,2024-08-03,"Americano with Milk",4,5,20,Card
COF-01455,2024-07-28,"Americano with Milk",2,5,10,Card
COF-01456,2025-02-25,"Americano with Milk",5,5,25,Card
COF-01457,2024-11-02,"Americano with Milk",4,5,20,Card
COF-01458,2024-05-29,"Americano with Milk",2,5,10,Card
COF-01459,2024-10-24,"Americano with Milk",7,5,35,Card
COF-01460,2024-03-02,"Americano with Milk",8,5,40,Card
COF-01461,2024-06-04,"Americano with Milk",3,5,15,Card
COF-01462,2024-06-25,"Americano with Milk",2,5,10,Card
COF-01463,2024-04-07,"Americano with Milk",6,5,30,Card
COF-01464,2025-02-05,"Americano with Milk",8,5,40,Card
COF-01465,2024-04-06,"Americano with Milk",2,5,10,Card
COF-01466,2024-09-30,"Americano with Milk",7,5,35,Cash
COF-01467,2024-04-02,"Americano with Milk",6,5,30,Card
COF-01468,2024-12-04,"Americano with Milk",3,5,15,Card
COF-01469,2024-08-11,"Americano with Milk",7,5,35,Card
COF-01470,2025-01-15,"Americano with Milk",5,5,25,Card
COF-01471,2024-10-29,"Americano with Milk",9,5,45,Card
COF-01472,2025-01-25,"Americano with Milk",3,5,15,Card
COF-01473,2024-05-02,"Americano with Milk",2,5,10,Cash
COF-01474,2024-10-24,"Americano with Milk",8,5,40,Card
COF-01475,2024-03-23,"Americano with Milk",8,5,40,Card
COF-01476,2025-03-09,"Americano with Milk",3,5,15,Card
COF-01477,2024-03-03,"Americano with Milk",2,5,10,Card
COF-01478,2025-02-20,"Americano with Milk",9,5,45,Card
COF-01479,2024-04-15,"Americano with Milk",6,5,30,Card
COF-01480,2024-08-23,"Americano with Milk",9,5,45,Card
COF-01481,2025-02-12,"Americano with Milk",4,5,20,Card
COF-01482,2024-06-13,"Americano with Milk",4,5,20,Card
COF-01483,2024-07-07,"Americano with Milk",4,5,20,Card
COF-01484,2024-12-08,"Americano with Milk",5,5,25,Card
COF-01485,2025-03-30,"Americano with Milk",5,5,25,Card
COF-01486,2024-11-26,"Americano with Milk",7,5,35,Card
COF-01487,2025-03-20,"Americano with Milk",5,5,25,Card
COF-01488,2025-01-18,"Americano with Milk",8,5,40,Card
COF-01489,2025-02-15,"Americano with Milk",7,5,35,Card
COF-01490,2024-08-18,"Americano with Milk",7,5,35,Card
COF-01491,2024-05-15,"Americano with Milk",7,5,35,Card
COF-01492,2024-11-11,"Americano with Milk",7,5,35,Card
COF-01493,2025-03-03,"Americano with Milk",8,5,40,Card
COF-01494,2024-12-14,"Americano with Milk",6,5,30,Card
COF-01495,2025-03-10,"Americano with Milk",4,5,20,Card
COF-01496,2024-07-21,"Americano with Milk",9,5,45,Card
COF-01497,2024-09-14,"Americano with Milk",5,5,25,Card
COF-01498,2024-09-25,"Americano with Milk",5,5,25,Card
COF-01499,2025-01-08,"Americano with Milk",2,5,10,Card
COF-01500,2024-10-31,"Americano with Milk",5,5,25,Card
COF-01501,2025-02-03,"Americano with Milk",9,5,45,Card
COF-01502,2024-07-16,"Americano with Milk",6,5,30,Card
COF-01503,2024-08-05,"Americano with Milk",4,5,20,Card
COF-01504,2024-05-23,"Americano with Milk",8,5,40,Card
COF-01505,2025-02-25,"Americano with Milk",3,5,15,Card
COF-01506,2024-11-29,"Americano with Milk",8,5,40,Card
COF-01507,2024-12-19,"Americano with Milk",6,5,30,Card
COF-01508,2024-10-04,"Americano with Milk",9,5,45,Card
COF-01509,2024-12-11,"Americano with Milk",7,5,35,Card
COF-01510,2025-01-07,"Americano with Milk",8,5,40,Card
COF-01511,2024-03-18,"Americano with Milk",4,5,20,Card
COF-01512,2025-03-19,"Americano with Milk",8,5,40,Card
COF-01513,2024-07-15,"Americano with Milk",6,5,30,Card
COF-01514,2024-03-06,"Americano with Milk",9,5,45,Card
COF-01515,2024-11-22,"Americano with Milk",4,5,20,Card
COF-01516,2024-03-17,"Americano with Milk",6,5,30,Card
COF-01517,2024-10-08,"Americano with Milk",2,5,10,Card
COF-01518,2025-03-22,"Americano with Milk",9,5,45,Card
COF-01519,2024-12-16,"Americano with Milk",4,5,20,Card
COF-01520,2024-06-06,"Americano with Milk",7,5,35,Card
COF-01521,2024-08-15,"Americano with Milk",6,5,30,Card
COF-01522,2024-04-12,"Americano with Milk",3,5,15,Card
COF-01523,2024-08-20,"Americano with Milk",9,5,45,Card
COF-01524,2024-04-21,"Americano with Milk",4,5,20,Card
COF-01525,2024-12-18,"Americano with Milk",7,5,35,Card
COF-01526,2024-06-08,"Americano with Milk",9,5,45,Card
COF-01527,2024-10-30,"Americano with Milk",7,5,35,Card
COF-01528,2024-03-08,"Americano with Milk",3,5,15,Card
COF-01529,2024-09-03,"Americano with Milk",2,5,10,Card
COF-01530,2024-10-12,"Americano with Milk",3,5,15,Card
COF-01531,2024-12-26,"Americano with Milk",2,5,10,Card
COF-01532,2025-02-26,"Americano with Milk",6,5,30,Card
COF-01533,2024-03-23,"Americano with Milk",6,5,30,Card
COF-01534,2024-05-30,"Americano with Milk",6,5,30,Card
COF-01535,2025-02-02,"Americano with Milk",5,5,25,Card
COF-01536,2025-02-25,"Americano with Milk",3,5,15,Card
COF-01537,2024-06-18,"Americano with Milk",5,5,25,Card
COF-01538,2024-07-05,"Americano with Milk",7,5,35,Card
COF-01539,2025-01-14,"Americano with Milk",5,5,25,Card
COF-01540,2024-12-20,"Americano with Milk",7,5,35,Card
COF-01541,2024-03-05,"Americano with Milk",8,5,40,Card
COF-01542,2025-01-15,"Americano with Milk",4,5,20,Card
COF-01543,2024-06-28,"Americano with Milk",8,5,40,Card
COF-01544,2024-05-27,"Americano with Milk",3,5,15,Card
COF-01545,2024-09-23,"Americano with Milk",5,5,25,Card
COF-01546,2024-07-28,"Americano with Milk",3,5,15,Card
COF-01547,2025-03-31,"Americano with Milk",6,5,30,Card
COF-01548,2024-06-22,"Americano with Milk",4,5,20,Card
COF-01549,2024-04-23,"Americano with Milk",5,5,25,Card
COF-01550,2024-03-10,"Americano with Milk",2,5,10,Card
COF-01551,2025-03-20,"Americano with Milk",4,5,20,Card
COF-01552,2024-03-11,"Americano with Milk",3,5,15,Card
COF-01553,2025-03-18,"Americano with Milk",2,5,10,Card
COF-01554,2024-09-16,"Americano with Milk",6,5,30,Card
COF-01555,2024-03-05,"Americano with Milk",2,5,10,Card
COF-01556,2024-04-16,"Americano with Milk",8,5,40,Card
COF-01557,2025-02-10,"Americano with Milk",5,5,25,Card
COF-01558,2024-10-16,"Americano with Milk",7,5,35,Card
COF-01559,2024-06-12,"Americano with Milk",7,5,35,Card
COF-01560,2025-03-13,"Americano with Milk",7,5,35,Card
COF-01561,2025-01-05,"Americano with Milk",4,5,20,Card
COF-01562,2025-03-11,"Americano with Milk",3,5,15,Card
COF-01563,2024-07-30,"Americano with Milk",5,5,25,Card
COF-01564,2024-07-10,"Americano with Milk",5,5,25,Card
COF-01565,2024-12-20,"Americano with Milk",5,5,25,Card
COF-01566,2024-08-14,"Americano with Milk",4,5,20,Card
COF-01567,2024-09-01,"Americano with Milk",2,5,10,Card
COF-01568,2024-05-27,"Americano with Milk",3,5,15,Card
COF-01569,2025-03-11,"Americano with Milk",5,5,25,Card
COF-01570,2025-01-31,"Americano with Milk",8,5,40,Card
COF-01571,2024-05-05,"Americano with Milk",2,5,10,Card
COF-01572,2024-04-17,"Americano with Milk",7,5,35,Card
COF-01573,2024-12-02,"Americano with Milk",2,5,10,Card
COF-01574,2024-08-10,"Americano with Milk",7,5,35,Card
COF-01575,2024-03-29,"Americano with Milk",6,5,30,Cash
COF-01576,2024-04-16,"Americano with Milk",8,5,40,Card
COF-01577,2024-04-23,"Americano with Milk",8,5,40,Card
COF-01578,2024-07-13,"Americano with Milk",5,5,25,Card
COF-01579,2024-06-26,"Americano with Milk",6,5,30,Card
COF-01580,2024-03-15,"Americano with Milk",9,5,45,Card
COF-01581,2024-07-01,"Americano with Milk",6,5,30,Card
COF-01582,2024-11-25,"Americano with Milk",3,5,15,Card
COF-01583,2024-12-23,"Americano with Milk",6,5,30,Card
COF-01584,2024-10-29,"Americano with Milk",7,5,35,Card
COF-01585,2024-08-17,"Americano with Milk",2,5,10,Card
COF-01586,2024-07-10,"Americano with Milk",3,5,15,Card
COF-01587,2024-11-17,"Americano with Milk",8,5,40,Card
COF-01588,2024-07-05,"Americano with Milk",7,5,35,Card
COF-01589,2024-03-18,"Americano with Milk",8,5,40,Card
COF-01590,2024-12-07,"Americano with Milk",8,5,40,Card
COF-01591,2024-05-21,"Americano with Milk",7,5,35,Card
COF-01592,2025-03-11,"Americano with Milk",2,5,10,Card
COF-01593,2024-10-15,"Americano with Milk",5,5,25,Card
COF-01594,2024-10-31,"Americano with Milk",4,5,20,Card
COF-01595,2024-09-04,"Americano with Milk",6,5,30,Card
COF-01596,2024-06-01,"Americano with Milk",9,5,45,Card
COF-01597,2024-07-29,"Americano with Milk",9,5,45,Card
COF-01598,2024-09-23,"Americano with Milk",5,5,25,Card
COF-01599,2024-06-28,"Americano with Milk",9,5,45,Card
COF-01600,2025-01-13,"Americano with Milk",7,5,35,Card
COF-01601,2025-02-09,"Americano with Milk",2,5,10,Card
COF-01602,2024-11-01,"Americano with Milk",5,5,25,Card
COF-01603,2024-04-30,"Americano with Milk",5,5,25,Card
COF-01604,2024-03-30,"Americano with Milk",8,5,40,Card
COF-01605,2024-05-31,"Americano with Milk",2,5,10,Card
COF-01606,2024-07-16,"Americano with Milk",8,5,40,Card
COF-01607,2025-01-13,"Americano with Milk",8,5,40,Card
COF-01608,2024-04-08,"Americano with Milk",4,5,20,Card
COF-01609,2024-12-20,"Americano with Milk",7,5,35,Card
COF-01610,2025-02-17,"Americano with Milk",7,5,35,Card
COF-01611,2024-07-30,"Americano with Milk",8,5,40,Card
COF-01612,2024-03-15,"Americano with Milk",7,5,35,Card
COF-01613,2024-08-10,"Americano with Milk",8,5,40,Card
COF-01614,2024-03-25,"Americano with Milk",2,5,10,Card
COF-01615,2024-09-03,"Americano with Milk",4,5,20,Card
COF-01616,2024-11-14,"Americano with Milk",4,5,20,Card
COF-01617,2024-12-05,"Americano with Milk",9,5,45,Card
COF-01618,2024-11-05,"Americano with Milk",2,5,10,Card
COF-01619,2024-08-15,"Americano with Milk",8,5,40,Card
COF-01620,2025-03-08,"Americano with Milk",9,5,45,Card
COF-01621,2025-01-01,"Americano with Milk",4,5,20,Card
COF-01622,2025-01-31,"Americano with Milk",7,5,35,Card
COF-01623,2024-03-03,"Americano with Milk",3,5,15,Card
COF-01624,2024-04-23,"Americano with Milk",9,5,45,Card
COF-01625,2024-03-29,"Americano with Milk",7,5,35,Card
COF-01626,2024-09-08,"Americano with Milk",7,5,35,Cash
COF-01627,2024-11-14,"Americano with Milk",2,5,10,Card
COF-01628,2025-03-13,"Americano with Milk",3,5,15,Card
COF-01629,2025-03-17,"Americano with Milk",8,5,40,Card
COF-01630,2025-03-03,"Americano with Milk",6,5,30,Card
COF-01631,2024-10-30,"Americano with Milk",5,5,25,Card
COF-01632,2024-08-04,"Americano with Milk",4,5,20,Card
COF-01633,2024-10-24,"Americano with Milk",6,5,30,Card
COF-01634,2024-05-27,"Americano with Milk",7,5,35,Card
COF-01635,2024-03-15,"Americano with Milk",6,5,30,Cash
COF-01636,2024-04-30,"Americano with Milk",6,5,30,Card
COF-01637,2024-04-07,"Americano with Milk",9,5,45,Card
COF-01638,2024-11-28,"Americano with Milk",4,5,20,Card
COF-01639,2024-07-08,"Americano with Milk",8,5,40,Card
COF-01640,2024-04-27,"Americano with Milk",9,5,45,Card
COF-01641,2024-05-24,"Americano with Milk",2,5,10,Card
COF-01642,2024-07-07,"Americano with Milk",6,5,30,Card
COF-01643,2024-03-06,"Americano with Milk",7,5,35,Card
COF-01644,2025-02-24,"Americano with Milk",9,5,45,Cash
COF-01645,2024-08-09,"Americano with Milk",5,5,25,Card
COF-01646,2024-06-28,"Americano with Milk",9,5,45,Card
COF-01647,2024-11-20,"Americano with Milk",8,5,40,Card
COF-01648,2024-09-19,"Americano with Milk",8,5,40,Card
COF-01649,2025-01-21,"Americano with Milk",9,5,45,Card
COF-01650,2024-05-16,"Americano with Milk",2,5,10,Card
COF-01651,2024-12-22,"Americano with Milk",5,5,25,Card
COF-01652,2024-11-23,"Americano with Milk",2,5,10,Card
COF-01653,2024-09-19,"Americano with Milk",7,5,35,Card
COF-01654,2024-10-07,"Americano with Milk",3,5,15,Card
COF-01655,2025-01-13,"Americano with Milk",3,5,15,Card
COF-01656,2024-04-26,"Americano with Milk",4,5,20,Card
COF-01657,2024-07-14,"Americano with Milk",2,5,10,Card
COF-01658,2024-08-27,"Americano with Milk",5,5,25,Card
COF-01659,2024-12-22,"Americano with Milk",7,5,35,Card
COF-01660,2025-02-22,"Americano with Milk",6,5,30,Card
COF-01661,2024-06-20,"Americano with Milk",8,5,40,Card
COF-01662,2025-03-27,"Americano with Milk",3,5,15,Card
COF-01663,2024-06-16,"Americano with Milk",7,5,35,Card
COF-01664,2025-02-09,"Americano with Milk",8,5,40,Card
COF-01665,2024-10-11,"Americano with Milk",2,5,10,Card
COF-01666,2024-06-30,"Americano with Milk",7,5,35,Card
COF-01667,2024-11-02,"Americano with Milk",7,5,35,Card
COF-01668,2024-07-08,"Americano with Milk",8,5,40,Card
COF-01669,2024-10-08,"Americano with Milk",4,5,20,Card
COF-01670,2024-11-16,"Americano with Milk",9,5,45,Card
COF-01671,2024-07-09,"Americano with Milk",6,5,30,Card
COF-01672,2024-08-29,"Americano with Milk",4,5,20,Card
COF-01673,2024-06-19,"Americano with Milk",8,5,40,Cash
COF-01674,2024-11-02,"Americano with Milk",8,5,40,Card
COF-01675,2024-08-18,"Americano with Milk",5,5,25,Card
COF-01676,2024-12-03,"Americano with Milk",9,5,45,Card
COF-01677,2024-08-10,"Americano with Milk",5,5,25,Card
COF-01678,2024-10-20,"Americano with Milk",4,5,20,Card
COF-01679,2025-03-11,"Americano with Milk",9,5,45,Card
COF-01680,2024-10-08,"Americano with Milk",5,5,25,Card
COF-01681,2024-08-27,"Americano with Milk",6,5,30,Card
COF-01682,2024-04-17,"Americano with Milk",6,5,30,Card
COF-01683,2025-03-30,"Americano with Milk",2,5,10,Card
COF-01684,2024-07-16,"Americano with Milk",2,5,10,Card
COF-01685,2024-11-05,"Americano with Milk",2,5,10,Card
COF-01686,2024-04-08,"Americano with Milk",9,5,45,Card
COF-01687,2025-01-16,"Americano with Milk",8,5,40,Card
COF-01688,2024-10-29,"Americano with Milk",3,5,15,Card
COF-01689,2024-06-30,"Americano with Milk",7,5,35,Card
COF-01690,2024-08-01,"Americano with Milk",6,5,30,Card
COF-01691,2024-07-18,"Americano with Milk",7,5,35,Card
COF-01692,2024-05-02,"Americano with Milk",3,5,15,Card
COF-01693,2024-12-19,"Americano with Milk",4,5,20,Card
COF-01694,2024-03-20,"Americano with Milk",7,5,35,Card
COF-01695,2024-09-26,"Americano with Milk",2,5,10,Card
COF-01696,2024-04-11,"Americano with Milk",9,5,45,Card
COF-01697,2024-03-05,"Americano with Milk",8,5,40,Card
COF-01698,2024-10-18,"Americano with Milk",7,5,35,Card
COF-01699,2024-08-27,"Americano with Milk",8,5,40,Card
COF-01700,2024-07-05,"Americano with Milk",8,5,40,Card
COF-01701,2025-02-04,"Cappuccino",8,5.75,46,Card
COF-01702,2024-09-20,"Cappuccino",10,5.75,57.5,Card
COF-01703,2024-09-15,"Cappuccino",7,5.75,40.25,Card
COF-01704,2024-10-04,"Cappuccino",6,5.75,34.5,Card
COF-01705,2024-08-28,"Cappuccino",9,5.75,51.75,Card
COF-01706,2024-11-08,"Cappuccino",4,5.75,23,Card
COF-01707,2024-03-30,"Cappuccino",5,5.75,28.75,Card
COF-01708,2024-03-16,"Cappuccino",6,5.75,34.5,Card
COF-01709,2024-06-13,"Cappuccino",9,5.75,51.75,Card
COF-01710,2025-01-19,"Cappuccino",8,5.75,46,Card
COF-01711,2025-02-17,"Cappuccino",6,5.75,34.5,Card
COF-01712,2024-04-19,"Cappuccino",5,5.75,28.75,Card
COF-01713,2024-05-08,"Cappuccino",4,5.75,23,Card
COF-01714,2024-04-11,"Cappuccino",8,5.75,46,Card
COF-01715,2024-08-27,"Cappuccino",7,5.75,40.25,Card
COF-01716,2024-09-03,"Cappuccino",4,5.75,23,Card
COF-01717,2024-08-12,"Cappuccino",9,5.75,51.75,Card
COF-01718,2024-05-11,"Cappuccino",5,5.75,28.75,Card
COF-01719,2024-03-08,"Cappuccino",9,5.75,51.75,Card
COF-01720,2025-03-07,"Cappuccino",5,5.75,28.75,Card
COF-01721,2024-07-10,"Cappuccino",8,5.75,46,Card
COF-01722,2024-09-15,"Cappuccino",8,5.75,46,Card
COF-01723,2024-04-04,"Cappuccino",6,5.75,34.5,Card
COF-01724,2024-03-22,"Cappuccino",7,5.75,40.25,Card
COF-01725,2024-04-17,"Cappuccino",10,5.75,57.5,Card
COF-01726,2024-06-26,"Cappuccino",8,5.75,46,Card
COF-01727,2024-05-07,"Cappuccino",9,5.75,51.75,Card
COF-01728,2025-03-29,"Cappuccino",6,5.75,34.5,Card
COF-01729,2024-10-14,"Cappuccino",8,5.75,46,Card
COF-01730,2025-02-15,"Cappuccino",4,5.75,23,Card
COF-01731,2025-02-08,"Cappuccino",5,5.75,28.75,Card
COF-01732,2025-01-26,"Cappuccino",9,5.75,51.75,Card
COF-01733,2024-12-09,"Cappuccino",10,5.75,57.5,Card
COF-01734,2024-10-06,"Cappuccino",6,5.75,34.5,Card
COF-01735,2024-08-09,"Cappuccino",6,5.75,34.5,Card
COF-01736,2024-11-26,"Cappuccino",4,5.75,23,Card
COF-01737,2024-03-06,"Cappuccino",9,5.75,51.75,Card
COF-01738,2024-07-03,"Cappuccino",9,5.75,51.75,Card
COF-01739,2024-10-21,"Cappuccino",6,5.75,34.5,Card
COF-01740,2025-02-11,"Cappuccino",10,5.75,57.5,Card
COF-01741,2024-12-28,"Cappuccino",5,5.75,28.75,Card
COF-01742,2024-05-21,"Cappuccino",5,5.75,28.75,Card
COF-01743,2024-07-01,"Cappuccino",5,5.75,28.75,Card
COF-01744,2024-11-23,"Cappuccino",8,5.75,46,Card
COF-01745,2024-04-13,"Cappuccino",8,5.75,46,Card
COF-01746,2025-01-26,"Cappuccino",8,5.75,46,Card
COF-01747,2024-09-30,"Cappuccino",10,5.75,57.5,Card
COF-01748,2025-02-17,"Cappuccino",10,5.75,57.5,Card
COF-01749,2024-04-22,"Cappuccino",7,5.75,40.25,Card
COF-01750,2024-06-30,"Cappuccino",5,5.75,28.75,Card
COF-01751,2024-11-11,"Cappuccino",9,5.75,51.75,Cash
COF-01752,2025-02-05,"Cappuccino",9,5.75,51.75,Card
COF-01753,2024-10-14,"Cappuccino",5,5.75,28.75,Card
COF-01754,2024-04-18,"Cappuccino",6,5.75,34.5,Card
COF-01755,2024-04-04,"Cappuccino",6,5.75,34.5,Card
COF-01756,2024-10-24,"Cappuccino",5,5.75,28.75,Card
COF-01757,2024-03-20,"Cappuccino",9,5.75,51.75,Card
COF-01758,2024-06-02,"Cappuccino",6,5.75,34.5,Card
COF-01759,2024-06-23,"Cappuccino",10,5.75,57.5,Card
COF-01760,2025-01-28,"Cappuccino",4,5.75,23,Card
COF-01761,2024-12-27,"Cappuccino",4,5.75,23,Card
COF-01762,2024-12-24,"Cappuccino",4,5.75,23,Card
COF-01763,2024-10-29,"Cappuccino",5,5.75,28.75,Card
COF-01764,2024-05-27,"Cappuccino",5,5.75,28.75,Card
COF-01765,2025-02-06,"Cappuccino",6,5.75,34.5,Card
COF-01766,2025-02-11,"Cappuccino",9,5.75,51.75,Card
COF-01767,2024-06-04,"Cappuccino",7,5.75,40.25,Card
COF-01768,2024-07-04,"Cappuccino",5,5.75,28.75,Card
COF-01769,2024-11-27,"Cappuccino",6,5.75,34.5,Card
COF-01770,2025-03-27,"Cappuccino",8,5.75,46,Card
COF-01771,2025-02-06,"Cappuccino",9,5.75,51.75,Card
COF-01772,2024-10-02,"Cappuccino",6,5.75,34.5,Card
COF-01773,2024-12-18,"Cappuccino",6,5.75,34.5,Card
COF-01774,2024-08-05,"Cappuccino",10,5.75,57.5,Card
COF-01775,2024-07-06,"Cappuccino",9,5.75,51.75,Card
COF-01776,2024-07-26,"Cappuccino",6,5.75,34.5,Card
COF-01777,2024-09-21,"Cappuccino",6,5.75,34.5,Card
COF-01778,2025-01-06,"Cappuccino",8,5.75,46,Card
COF-01779,2024-06-22,"Cappuccino",7,5.75,40.25,Card
COF-01780,2024-10-02,"Cappuccino",4,5.75,23,Card
COF-01781,2024-06-05,"Cappuccino",8,5.75,46,Card
COF-01782,2025-02-24,"Cappuccino",6,5.75,34.5,Card
COF-01783,2024-06-08,"Cappuccino",6,5.75,34.5,Card
COF-01784,2024-04-27,"Cappuccino",4,5.75,23,Card
COF-01785,2024-05-29,"Cappuccino",9,5.75,51.75,Card
COF-01786,2024-08-01,"Cappuccino",10,5.75,57.5,Card
COF-01787,2024-03-02,"Cappuccino",6,5.75,34.5,Card
COF-01788,2024-10-15,"Cappuccino",7,5.75,40.25,Card
COF-01789,2025-02-01,"Cappuccino",4,5.75,23,Card
COF-01790,2024-10-20,"Cappuccino",5,5.75,28.75,Card
COF-01791,2024-11-03,"Cappuccino",5,5.75,28.75,Card
COF-01792,2024-11-28,"Cappuccino",5,5.75,28.75,Card
COF-01793,2024-06-21,"Cappuccino",6,5.75,34.5,Card
COF-01794,2025-03-16,"Cappuccino",4,5.75,23,Card
COF-01795,2025-02-06,"Cappuccino",6,5.75,34.5,Card
COF-01796,2024-10-21,"Cappuccino",7,5.75,40.25,Card
COF-01797,2025-03-30,"Cappuccino",10,5.75,57.5,Card
COF-01798,2024-07-06,"Cappuccino",7,5.75,40.25,Card
COF-01799,2024-10-18,"Cappuccino",8,5.75,46,Card
COF-01800,2024-09-20,"Cappuccino",4,5.75,23,Card
COF-01801,2024-08-04,"Cappuccino",8,5.75,46,Card
COF-01802,2024-04-25,"Cappuccino",7,5.75,40.25,Card
COF-01803,2024-05-23,"Cappuccino",7,5.75,40.25,Card
COF-01804,2024-05-11,"Cappuccino",4,5.75,23,Card
COF-01805,2025-03-12,"Cappuccino",4,5.75,23,Card
COF-01806,2025-03-26,"Cappuccino",8,5.75,46,Card
COF-01807,2025-02-15,"Cappuccino",5,5.75,28.75,Card
COF-01808,2024-07-29,"Cappuccino",8,5.75,46,Card
COF-01809,2024-09-02,"Cappuccino",6,5.75,34.5,Card
COF-01810,2024-09-17,"Cappuccino",4,5.75,23,Card
COF-01811,2024-05-25,"Cappuccino",9,5.75,51.75,Card
COF-01812,2024-05-17,"Cappuccino",7,5.75,40.25,Card
